student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
212631,male,CS,no,Graduate,yes,18,6.278467272,67.30012766,50558,4,21.1,1,2,7,no,0
202848,male,CIVIL,no,Secondary,no,25,6.241072128,75.09409398,65841,2,6.1,40,4,7,no,1
204724,other,CS,no,Postgraduate,no,21,4.040047453,74.0064048,45947,4,9.4,0,1,6,no,0
210502,other,ME,yes,Primary,no,21,4.248506346,67.17094192,88590,2,21.8,55,0,1,yes,1
213408,male,CS,no,Graduate,no,26,5.792461568,67.74128058,52392,2,13.3,1,1,2,no,0
208083,male,ME,no,Secondary,no,21,6.976983656,72.05690171,44601,4,24.1,5,3,4,no,0
215736,other,CIVIL,no,Graduate,no,22,5.700335838,87.88582001,61599,6,6,42,4,2,no,0
205305,female,CIVIL,no,Graduate,no,18,4.494207851,76.47188203,61554,6,15.1,55,2,3,no,0
212014,other,BIO,no,Graduate,no,22,5.79751529,75.09409398,54374,4,21.9,13,0,4,yes,1
219780,female,CIVIL,no,Postgraduate,no,26,5.980213253,83.15449043,33472,4,22,21,3,2,no,0
202767,female,COMMERCE,no,Graduate,yes,21,4.2394064,93.57542633,53697,2,20.4,4,4,0,no,0
219310,other,COMMERCE,yes,Graduate,no,24,4.088502014,78.85025237,61587,6,10.5,6,1,8,yes,1
206286,male,ARTS,no,Secondary,yes,20,5.922681384,75.09409398,23379,5,8,31,2,3,yes,0
204258,other,ECE,no,Primary,no,23,5.615192857,41.88687037,8273,5,20.8,25,1,9,no,0
200921,other,BIO,no,Graduate,yes,22,4.084509426,95.80386901,45579,4,5.9,9,0,5,no,1
201086,other,COMMERCE,yes,Graduate,no,23,6.874234902,92.32968435,39735,5,5.4,40,1,5,yes,0
214477,other,ME,no,Graduate,no,16,6.409188141,91.74361278,70505,4,7.9,28,0,3,no,0
212151,other,ECE,no,Primary,no,21,5.808569253,91.18689941,85571,3,14.2,52,4,4,no,0
219640,male,CS,no,Graduate,no,21,4.838687672,84.07788229,24906,3,24.2,12,2,7,yes,0
209814,other,CS,no,Postgraduate,no,21,6.690069181,58.43519899,53508,4,17.3,59,4,4,no,0
213776,other,ARTS,no,Graduate,yes,19,5.020731757,76.00552018,78468,2,18.5,10,2,4,yes,0
213170,female,COMMERCE,no,Primary,no,20,5.373834334,98.32734147,26146,5,15.1,18,0,4,yes,0
201362,male,ARTS,no,Graduate,yes,22,5.488905254,78.66340058,40238,4,5.5,47,1,9,no,1
204128,other,ME,no,Graduate,yes,21,6.06290564,92.85630275,32002,4,15.5,2,2,9,no,0
213824,other,ME,no,Graduate,no,21,4.916145206,83.25791624,48285,3,18.2,26,4,5,no,0
217963,female,COMMERCE,no,Graduate,no,16,4.584369415,62.17353183,31545,3,23.1,0,0,0,no,1
214415,other,CIVIL,no,Primary,no,24,6.566427336,86.05086375,41209,2,18.6,21,3,0,no,0
202232,other,ARTS,yes,Primary,no,22,6.350279804,68.09144666,53554,5,19.3,13,0,3,no,0
204069,other,CIVIL,no,Graduate,no,21,6.348636292,54.55068121,23057,2,6.8,2,0,0,yes,0
208510,other,ARTS,yes,Graduate,no,16,5.385402839,69.38387965,60089,2,21.7,17,1,3,no,0
212022,other,COMMERCE,no,Graduate,yes,23,4.7586012,92.07513497,55224,5,22.1,39,0,0,no,0
203211,female,ECE,yes,Postgraduate,yes,21,4.907413882,70.2854507,7662,5,19.9,57,3,0,no,0
206220,male,BIO,no,Graduate,yes,16,5.892092612,70.01575576,42933,6,7,35,1,4,no,0
218737,other,CS,no,Graduate,no,21,5.30348424,61.41943256,38485,3,12.9,4,2,2,no,0
209114,other,BIO,no,Secondary,yes,19,4.31477681,83.39417787,50245,5,7,43,3,7,no,0
204696,other,ARTS,no,Secondary,no,21,5.996704829,67.33946388,3736,6,21.5,31,2,1,no,0
216626,other,ME,no,Postgraduate,no,21,5.253499871,59.24822034,71367,6,21.6,32,4,2,yes,1
207477,male,CIVIL,no,Graduate,no,25,4.873990244,79.01185348,34543,5,24.8,11,3,5,no,0
206735,male,BIO,yes,Graduate,no,21,4.005884623,75.09409398,56113,4,6.1,51,1,8,yes,1
202129,other,ARTS,no,Secondary,yes,23,5.850829946,62.93574406,40831,3,21.5,53,3,0,no,0
202414,other,BIO,no,Primary,no,18,5.148317031,86.24575413,45797,3,12.5,11,0,7,no,1
205453,other,ECE,yes,Primary,no,16,4.437706692,83.76977022,24797,6,8.2,23,0,1,no,0
204156,other,ECE,no,Graduate,no,19,5.274526062,71.04272723,10429,4,20,18,1,7,yes,0
214012,male,CIVIL,no,Graduate,no,23,4.300399928,73.60794938,41528,5,9.5,25,1,3,yes,0
210697,female,CIVIL,yes,Graduate,no,24,5.76119282,92.91404354,33144,3,15.1,41,1,8,yes,0
205460,other,CS,yes,Graduate,no,25,5.500271303,66.53155435,67105,4,16,11,2,2,no,0
206741,female,CIVIL,no,Secondary,no,25,4.883412971,84.19032592,48620,6,10.9,51,0,9,no,0
202935,other,ME,no,Graduate,yes,24,5.500271303,77.72464052,71565,2,14.9,21,1,4,yes,0
209352,female,ME,yes,Graduate,yes,18,4.950860519,66.38381045,40657,5,15.1,51,4,6,yes,1
203433,other,CIVIL,no,Postgraduate,no,25,4.467500757,81.24246903,54659,5,25,44,1,8,no,0
205348,male,ARTS,no,Secondary,no,18,5.086317343,72.90128957,32046,6,24.1,46,4,4,no,0
201383,female,CIVIL,yes,Graduate,yes,22,4.127255985,84.47504662,23090,3,15.3,27,1,6,yes,1
205107,male,CS,no,Secondary,yes,23,4.227501746,77.3378209,43947,3,22,44,2,1,no,0
210646,female,CIVIL,yes,Graduate,no,22,5.380666083,84.2195354,41724,3,15.1,44,2,7,yes,0
212054,male,ME,no,Graduate,no,21,5.652951833,74.59367429,65168,4,24.7,27,3,9,no,0
214449,male,ECE,no,Postgraduate,yes,18,4.294627129,87.37862517,79739,5,24.6,19,1,8,yes,0
213164,female,CS,no,Graduate,no,23,5.888224408,90.24251953,68025,2,8.1,38,4,0,no,0
203525,female,CIVIL,no,Graduate,yes,20,4.571396553,65.48361877,74504,2,16.8,47,2,2,no,0
214604,male,CIVIL,yes,Graduate,no,22,4.981208768,71.74037881,66117,3,8,41,4,2,no,1
200169,male,ME,no,Graduate,yes,16,5.008287443,75.13934145,-214,6,15.4,45,1,3,no,0
216991,other,ECE,no,Graduate,yes,20,5.966308833,68.08585187,65264,3,8,13,0,0,no,0
211919,female,ECE,no,Graduate,yes,16,6.741861906,82.33312712,68503,6,9.7,40,3,8,no,0
208658,other,ECE,yes,Graduate,yes,22,5.720826563,64.25921375,54123,4,9.6,54,0,3,no,1
216782,female,CS,no,Graduate,no,17,5.500271303,62.05906086,86686,3,17.1,37,3,7,no,0
211568,male,CS,no,Postgraduate,no,24,5.604026513,53.77832462,22814,2,22.7,41,3,7,yes,1
202796,other,BIO,no,Postgraduate,no,20,6.690720806,71.15606427,31170,4,11.2,11,4,2,no,0
209623,male,CIVIL,yes,Secondary,no,23,6.753621807,78.37364773,344270,2,21.6,8,1,5,yes,0
203589,other,COMMERCE,yes,Secondary,no,26,6.538992984,83.63975366,18997,3,10,37,1,4,no,0
214401,other,ECE,yes,Secondary,yes,23,6.390756896,82.52799576,16853,5,23.7,20,4,7,no,0
203934,male,ECE,no,Graduate,no,19,4.841016279,80.68192748,63512,4,22.6,35,1,7,no,0
219245,female,CIVIL,no,Graduate,no,16,4.030179229,58.04133576,36542,2,22.9,14,0,7,no,1
217408,other,ARTS,yes,Graduate,no,26,4.029749611,74.5183768,85633,5,21.7,51,3,5,no,1
207015,male,ME,no,Graduate,no,17,6.528136749,96.2362192,53846,2,18.6,35,4,5,yes,0
217553,female,BIO,no,Primary,yes,16,5.446531301,56.83445651,45104,4,16.1,35,0,3,yes,0
210845,female,ARTS,no,Graduate,yes,20,4.936300027,71.90150693,84600,3,24.6,2,2,1,no,0
200137,female,COMMERCE,yes,Graduate,no,18,5.950854432,86.16953536,49440,3,14,0,1,7,yes,0
217616,other,BIO,no,Secondary,no,22,5.99859237,83.39515187,45051,3,19.5,28,0,5,no,0
217094,female,COMMERCE,no,Postgraduate,no,23,6.002803514,67.27604946,86054,6,8.2,0,0,1,no,0
205568,female,CS,no,Graduate,yes,17,5.786488044,86.46471447,46290,4,9.2,3,2,2,no,0
219414,female,ARTS,yes,Secondary,no,18,4.050305119,80.68859471,17044,4,22.2,3,0,7,no,0
217938,female,CIVIL,no,Graduate,yes,17,5.19068113,47.55181267,39188,2,8,11,3,3,no,1
210381,female,CIVIL,no,Postgraduate,no,17,5.686003684,91.72900644,66929,5,12.5,4,3,1,yes,0
209688,other,CS,no,Graduate,no,19,6.924886013,80.48842008,26273,4,21,49,1,1,yes,0
216408,male,ME,no,Graduate,no,18,6.702557707,89.4995261,36503,3,14.9,24,2,0,no,0
213951,other,CIVIL,yes,Primary,yes,22,4.04591904,88.23800792,79482,5,15.1,37,1,1,no,1
213976,female,ME,no,Secondary,no,19,5.391455299,72.40178655,49967,4,5.1,46,1,3,no,0
216676,other,ME,no,Graduate,no,16,5.141873019,98.77603139,59719,5,22.7,28,3,0,no,0
212120,other,CIVIL,no,Primary,no,17,6.018301504,87.39563271,81609,4,15.1,21,2,5,no,1
219038,other,BIO,no,Secondary,no,25,4.447502783,90.15562173,5550,2,11,17,4,3,no,0
203623,male,COMMERCE,no,Graduate,yes,18,6.372802173,63.74609337,60543,4,18.7,22,1,6,no,0
208352,female,CS,no,Graduate,no,22,4.221877007,75.09409398,70765,2,5.1,54,3,8,no,0
214942,male,CS,no,Graduate,no,21,6.837226718,74.40864733,34792,5,13.2,9,0,7,no,0
209300,female,CS,no,Postgraduate,no,26,5.581657489,76.18566947,39429,4,18,37,2,6,yes,0
207558,male,CS,no,Primary,yes,26,5.886996552,74.46570205,36300,4,11.8,54,4,3,no,0
209000,male,CIVIL,no,Graduate,yes,21,6.589016359,71.43101294,59325,4,15.1,19,3,2,yes,0
212964,female,COMMERCE,yes,Secondary,yes,26,5.138812994,65.15031835,30156,3,15.1,30,4,4,no,0
216828,male,CIVIL,no,Graduate,no,21,5.830160019,77.20199627,49408,5,24.6,23,3,7,no,0
201397,other,CIVIL,no,Secondary,no,25,6.754600626,78.75229033,54172,5,11.9,33,3,0,yes,0
207729,female,BIO,no,Postgraduate,yes,24,5.000340606,93.62306367,65360,4,21.4,11,0,7,no,0
219704,female,BIO,yes,Graduate,yes,22,5.011654079,80.22559409,55035,2,11.2,21,1,0,yes,0
207551,female,COMMERCE,no,Graduate,no,24,6.442480176,92.97696673,43184,4,5.4,32,0,0,no,0
212548,male,CIVIL,no,Primary,no,22,5.505535202,77.85881176,42333,2,6.1,39,0,3,no,0
205627,other,COMMERCE,no,Graduate,no,26,4.298549784,84.32558326,51902,6,9.3,34,1,3,no,0
206788,other,CIVIL,no,Postgraduate,no,18,5.52693297,71.05160092,29420,6,6.2,5,0,9,no,1
202512,male,COMMERCE,no,Graduate,no,16,6.63925066,57.7942457,77573,6,16.3,8,0,2,no,0
219424,female,BIO,no,Graduate,yes,19,4.09051309,74.63646718,61886,5,11.3,7,2,2,no,1
219660,male,BIO,yes,Graduate,no,22,5.51785746,73.37185117,73394,6,22.5,25,2,0,no,0
203800,male,ECE,no,Graduate,no,18,6.827632632,62.81583908,44735,4,24.2,28,1,7,no,0
208425,male,BIO,no,Postgraduate,yes,24,5.500271303,87.08851842,84682,6,10.9,37,0,8,no,1
216151,male,CIVIL,yes,Postgraduate,yes,20,5.804006477,86.20505432,72582,4,6.8,31,2,8,no,0
210392,male,CS,no,Postgraduate,yes,23,6.581456603,70.10560775,32080,5,8.4,9,2,2,no,0
217148,male,CIVIL,no,Graduate,yes,16,6.623741904,88.19322713,70967,2,23.4,3,2,9,no,0
202495,other,ARTS,yes,Postgraduate,no,26,5.41920349,73.7056621,42186,2,12.2,4,3,1,no,0
217075,female,CS,yes,Graduate,yes,20,5.662859724,77.72795208,33580,5,15.1,5,1,7,no,1
213039,other,ARTS,yes,Graduate,yes,19,4.014783171,75.09409398,71467,2,5,51,1,6,yes,0
219266,female,BIO,yes,Graduate,yes,17,6.631447169,62.2828732,47724,4,13.7,59,3,2,no,0
207748,male,ARTS,no,Secondary,no,16,4.966715399,59.71913919,65555,4,16.4,26,0,6,no,0
202085,male,ARTS,no,Graduate,no,25,5.500271303,89.72630777,38988,2,12.5,9,3,6,no,0
217234,other,ECE,no,Graduate,no,16,6.127685625,80.44242503,72249,6,16.7,14,2,8,no,1
217005,male,COMMERCE,no,Postgraduate,yes,18,6.579689819,77.976669,52460,4,10.7,20,3,8,no,1
214050,male,ARTS,yes,Graduate,no,23,4.717018314,81.43775645,49993,3,10.7,20,0,4,no,0
211243,other,BIO,no,Postgraduate,no,24,6.279519072,65.16260158,31539,3,9.9,38,4,3,no,0
208679,other,BIO,yes,Graduate,no,17,5.500271303,63.98583501,53837,5,8.4,0,3,9,no,1
210240,other,ARTS,no,Graduate,yes,26,5.500271303,71.47221061,50687,3,5.9,13,2,6,no,0
213205,male,ECE,no,Graduate,yes,22,6.812465313,80.91385223,70705,5,7.8,39,0,2,yes,0
212374,male,ARTS,no,Graduate,yes,16,5.863795736,83.8667169,30498,5,15.1,25,2,9,yes,0
209015,male,ARTS,no,Graduate,yes,18,6.346075205,66.62438609,32639,6,9.3,21,0,4,no,1
210548,male,ME,yes,Graduate,no,17,5.825497326,100,90859,4,11.1,26,3,1,no,0
211012,other,CIVIL,no,Graduate,yes,19,6.193269543,90.89380281,59742,4,20.8,53,4,3,no,0
206510,male,BIO,yes,Graduate,no,20,4.319009739,85.44992689,56178,3,20.5,54,0,6,yes,0
209109,female,COMMERCE,no,Primary,yes,21,5.353503694,70.59678691,69972,4,17.4,7,4,4,no,0
207695,male,ME,no,Primary,no,19,4.804411331,67.25914682,27842,6,12.8,18,3,4,no,1
205216,other,CIVIL,no,Graduate,no,23,4.734285181,71.82980191,34437,4,22.1,3,0,2,no,0
202988,male,ARTS,yes,Primary,no,25,4.995285313,68.64212547,85808,6,10.2,19,0,5,yes,1
215889,male,ME,yes,Postgraduate,no,23,5.81003586,66.201835,71329,2,9.8,10,0,7,no,1
202724,female,CIVIL,no,Graduate,yes,23,4.892962979,73.33419699,64942,5,13.8,24,3,6,no,0
212320,other,ME,yes,Secondary,no,18,5.633258998,69.96424129,56616,2,23,0,4,6,no,1
209812,other,CIVIL,yes,Graduate,no,17,6.031684439,74.02587491,48481,5,20.1,31,4,6,no,0
216902,male,COMMERCE,no,Secondary,no,20,6.530077496,83.06384398,56101,3,10.1,28,4,6,yes,0
218295,female,CIVIL,no,Graduate,no,21,5.32493923,65.86845566,34449,5,20.4,18,4,2,yes,0
215543,male,CIVIL,yes,Graduate,yes,17,4.750579053,71.29745253,61732,4,8,55,3,3,yes,0
214190,other,CIVIL,yes,Graduate,no,24,4.746223632,72.57416313,17174,2,16.7,58,0,5,no,0
200714,female,ME,no,Graduate,no,16,4.150814296,68.20967853,75676,6,14,35,0,5,yes,1
202678,female,ARTS,no,Graduate,no,17,6.581603189,55.68887144,60225,4,17.2,29,4,9,no,0
204579,other,ME,no,Graduate,no,21,6.904353644,48.29719848,52885,6,5.1,50,0,3,yes,0
204609,other,ARTS,no,Graduate,no,22,6.631346381,73.38660042,34965,6,22,48,4,7,no,0
214463,female,BIO,no,Graduate,yes,25,4.027942754,89.29078699,68614,3,5.6,20,1,6,no,1
217319,female,ARTS,no,Graduate,no,16,4.579416246,67.21062418,55355,4,11.1,43,2,1,yes,1
206730,other,CIVIL,no,Postgraduate,yes,21,5.448737121,65.46943503,47516,6,23.5,13,2,0,yes,0
204894,male,BIO,yes,Graduate,yes,21,5.89081091,80.08093022,18468,6,5.5,1,1,3,no,0
211913,female,ECE,yes,Graduate,no,21,5.135249084,80.83601019,83629,6,24.8,39,3,4,no,0
206835,other,ARTS,no,Primary,no,19,5.270022835,93.4611829,36898,2,24.3,5,0,9,no,0
200006,female,ARTS,no,Graduate,yes,23,6.582116571,77.50325735,65571,2,7.5,44,1,0,no,0
218209,other,COMMERCE,no,Secondary,no,26,4.757123381,67.13973146,63960,5,21.6,14,4,0,yes,1
204193,male,COMMERCE,yes,Secondary,yes,23,4.587139196,84.96203573,22316,3,15.1,53,0,9,yes,0
209560,other,CIVIL,no,Secondary,no,16,6.348506122,95.78773204,64298,6,17.6,3,2,9,no,1
207685,female,ARTS,no,Graduate,no,19,5.945765142,74.47891627,28627,4,15.8,17,0,5,no,0
217486,male,BIO,no,Graduate,no,17,5.651227606,81.59578179,68511,4,19,27,4,3,no,0
217440,other,BIO,no,Graduate,no,20,4.79981613,67.39602237,37079,2,15.3,27,1,7,yes,0
215479,other,ECE,no,Graduate,yes,16,4.031945482,67.10833683,76542,2,24.7,9,2,4,no,0
206483,male,CS,yes,Postgraduate,no,25,5.09382771,94.10594096,88691,6,6.2,21,4,6,no,1
204007,male,CIVIL,no,Secondary,yes,22,5.891064255,61.98286632,58596,3,5.5,17,4,0,no,0
206866,male,COMMERCE,yes,Graduate,no,16,6.419099692,73.05584946,26012,4,7.3,24,4,8,no,0
207781,male,BIO,yes,Graduate,no,21,6.633864358,70.35473577,45983,4,16.9,35,0,1,no,1
216582,other,CIVIL,no,Graduate,no,23,6.723678167,66.95487933,33147,2,6,31,3,6,yes,1
209253,male,CIVIL,no,Graduate,yes,22,4.819918767,72.37078874,77224,2,10.5,47,1,3,yes,0
204186,male,CIVIL,no,Graduate,yes,22,6.35149878,82.09098185,526890,6,22.5,19,4,2,no,0
212233,male,ME,no,Graduate,no,23,4.388251079,79.25428732,22634,6,13.1,8,4,9,yes,0
217198,male,ECE,no,Postgraduate,no,19,6.751158543,73.44061471,63265,5,24.9,4,3,7,no,0
215531,other,ARTS,yes,Secondary,no,21,6.855542029,70.52968341,57452,4,10.4,18,0,0,no,1
212690,female,BIO,yes,Graduate,no,23,5.79873096,74.8277681,76060,3,15.1,13,1,3,yes,1
212850,other,ME,no,Secondary,yes,21,4.792807168,75.09409398,67264,3,22.3,47,0,8,no,0
201023,female,ARTS,no,Graduate,yes,21,6.144723227,82.65825188,80417,5,7.4,22,0,9,no,0
218448,male,BIO,no,Postgraduate,no,17,5.29080033,80.95927888,41777,5,18.8,38,3,7,no,1
216413,female,ME,no,Graduate,no,16,4.572883145,99.92082198,46734,5,11,39,0,4,no,1
208204,male,ECE,no,Secondary,no,21,4.251897904,86.46882439,87846,3,15.4,42,3,8,no,1
219652,male,CIVIL,yes,Primary,yes,21,6.096854239,63.66014187,80724,3,10.8,41,3,9,no,0
205748,male,ARTS,no,Graduate,no,24,5.500271303,69.71584112,73565,2,6,47,1,9,no,0
215995,female,CIVIL,no,Graduate,no,26,6.593253478,78.4891341,84185,4,23.3,28,2,8,yes,0
207293,other,CIVIL,yes,Primary,yes,21,4.33649291,75.67732587,46911,4,16.1,19,1,0,yes,0
219257,male,ECE,no,Graduate,yes,26,4.058003458,50.85773298,66036,6,15.1,52,3,3,yes,1
207113,male,ECE,no,Graduate,yes,18,6.792496085,61.8734488,41513,4,22.3,47,3,0,yes,0
209202,male,ME,no,Secondary,no,19,4.125429964,61.73987242,37303,4,13.4,52,3,6,no,0
208614,other,BIO,no,Graduate,yes,18,6.696554338,61.37876854,38210,6,10.2,14,4,4,no,0
212561,male,CS,yes,Graduate,no,19,6.482581785,75.09409398,42189,6,14.5,36,4,4,yes,0
219276,female,BIO,no,Secondary,yes,22,6.588059504,73.06876263,91667,4,11.2,51,0,7,no,0
204843,other,COMMERCE,no,Graduate,yes,16,4.277567889,79.05573963,57166,4,20.9,26,3,4,yes,0
206072,female,ME,no,Graduate,yes,16,6.064343116,66.42317069,62694,5,6,30,3,4,no,0
218757,other,CIVIL,no,Graduate,yes,16,5.737411764,87.75377163,58389,2,8.9,44,3,9,no,0
215049,other,BIO,yes,Secondary,no,25,6.584667678,67.26433905,56328,3,22.4,49,1,8,no,0
217507,other,ME,yes,Graduate,yes,26,5.868785939,74.44294361,46065,2,20.8,31,3,2,no,1
209338,female,BIO,no,Graduate,no,20,5.94066247,52.313972,76133,2,18.6,18,0,7,yes,0
206659,male,CIVIL,no,Primary,yes,26,6.60010849,87.67018771,50302,2,10.2,35,1,4,no,0
214554,female,BIO,no,Primary,no,16,6.698912797,80.40206972,39182,3,14.4,56,0,2,yes,0
218355,male,BIO,yes,Graduate,no,18,4.296456635,79.11471317,30610,6,22.5,50,2,6,no,0
217743,other,CIVIL,no,Secondary,no,26,6.33936028,68.93823456,62608,4,18.8,19,3,4,no,0
202111,other,ARTS,no,Primary,yes,19,5.89582917,91.39851568,83484,5,6.1,42,2,6,no,1
209665,female,CIVIL,no,Graduate,no,19,6.526861399,64.13740229,70746,3,17.8,1,0,8,no,0
203277,male,CIVIL,no,Graduate,yes,19,5.47185968,75.09409398,31053,4,22.9,48,0,9,no,1
207438,other,CS,no,Graduate,no,24,5.500271303,83.62108903,21213,5,9,10,1,2,no,0
215700,male,ARTS,no,Graduate,no,20,4.915418612,79.47952872,74662,4,15.1,24,1,8,no,0
213577,female,COMMERCE,no,Secondary,no,25,5.67884659,81.97515035,40483,2,11.6,58,0,2,no,0
209363,other,COMMERCE,no,Graduate,yes,18,6.301968913,67.48877137,57998,2,13.5,3,1,2,no,0
216629,female,ARTS,no,Graduate,no,26,4.298799435,71.15947553,52943,4,21.4,22,3,8,yes,1
204546,male,CIVIL,no,Graduate,no,21,6.547743065,65.77902139,69353,5,23.6,43,3,4,yes,0
214483,other,CIVIL,no,Graduate,yes,18,5.252564335,91.9045654,40061,2,16.3,31,1,5,no,0
200558,female,BIO,no,Graduate,no,22,4.76048936,71.26951139,8690,4,12,16,0,5,no,1
208117,female,COMMERCE,no,Postgraduate,yes,22,4.331974183,57.27348566,33485,4,10.6,29,1,0,no,1
217670,female,ARTS,no,Secondary,no,19,6.699710928,66.06013816,46151,2,17.3,25,4,1,no,0
218637,female,COMMERCE,yes,Postgraduate,yes,19,6.687852152,69.3861359,42258,2,9.4,8,0,8,yes,0
217183,other,CIVIL,no,Secondary,yes,21,5.500271303,79.03620137,65691,2,17.6,3,4,1,no,0
202727,other,CIVIL,yes,Graduate,no,22,4.739433072,64.10969905,87796,4,23.6,11,2,9,no,1
205449,other,BIO,yes,Graduate,yes,26,4.391497297,64.95449055,65205,3,8.8,9,4,3,no,0
214724,female,ARTS,no,Graduate,no,16,6.670042552,68.94823966,59102,6,22.9,47,0,8,no,0
204356,female,CIVIL,no,Graduate,no,17,6.118226116,79.67260663,674380,4,12.6,5,4,4,yes,0
205252,male,CIVIL,no,Postgraduate,no,18,5.893074014,65.78671122,67601,3,7.4,55,3,0,no,0
219900,male,ARTS,no,Secondary,no,18,6.726062493,78.66072259,31728,3,7.4,52,0,7,yes,0
209651,other,BIO,yes,Secondary,no,18,5.348756604,75.09409398,46509,4,8.6,52,0,9,no,0
210421,female,CIVIL,no,Graduate,no,16,5.157553042,93.16237319,63929,4,20,21,4,1,no,0
215647,female,ME,no,Secondary,yes,19,4.05533472,89.72660457,43113,6,15.8,56,1,9,no,1
211257,male,ECE,no,Postgraduate,no,26,6.8790863,77.9857926,33403,5,15.1,6,2,1,no,0
218454,other,BIO,yes,Graduate,no,17,5.866609819,81.24383422,38255,2,21.9,40,3,5,yes,0
219345,female,ECE,yes,Secondary,no,24,5.428350108,74.67367036,60147,5,8.6,22,0,0,no,1
204296,female,BIO,no,Graduate,no,24,5.382770369,57.88884354,79850,2,9.4,46,0,1,no,1
209224,male,ECE,yes,Primary,no,18,4.27866271,68.51021562,79898,2,22.3,36,3,3,no,0
216773,other,COMMERCE,yes,Secondary,no,23,5.732190522,65.63501325,96259,4,16.6,0,3,6,no,0
206874,female,CIVIL,no,Postgraduate,no,20,4.830857484,85.69135109,77323,6,11.3,48,3,8,no,1
213872,other,CIVIL,no,Secondary,no,21,4.321340833,76.7072051,33130,4,16,16,3,6,yes,0
219462,other,ECE,no,Graduate,yes,21,5.266301329,52.09148528,62776,6,12.7,9,4,7,no,1
201470,female,ECE,no,Postgraduate,yes,23,5.104475161,68.74307487,29643,3,24.4,23,2,6,no,0
204153,male,CIVIL,yes,Postgraduate,no,21,5.785714379,59.9310165,40279,6,14.5,38,3,3,yes,1
208796,male,COMMERCE,no,Secondary,no,20,5.453932566,64.51743921,42904,3,9.1,17,2,4,no,0
204285,other,CS,yes,Postgraduate,no,19,4.245046272,83.09570284,64056,4,15.1,38,4,6,yes,0
217928,male,BIO,no,Postgraduate,no,16,4.379453699,66.47854805,38527,6,6.1,16,0,8,no,0
218307,other,ECE,yes,Secondary,no,17,4.100473571,75.07897405,81633,2,10.2,22,4,8,yes,1
219910,other,COMMERCE,no,Graduate,no,17,6.021546241,82.03502686,61791,5,12.1,29,4,3,yes,0
208678,other,CIVIL,no,Graduate,no,22,4.781198688,68.30103713,60043,5,21,16,0,0,no,0
210007,other,CIVIL,no,Secondary,no,22,4.552379692,49.28271795,60339,3,9.8,2,1,5,no,0
204484,other,ARTS,no,Graduate,yes,20,6.843334996,69.20716384,54513,5,17.2,34,1,1,yes,0
217526,male,CIVIL,no,Graduate,no,26,5.191608178,70.30256074,22092,4,7.8,44,3,8,no,0
203023,other,ME,no,Graduate,yes,20,4.266787906,87.94704912,47474,6,23,16,0,9,yes,1
218112,female,ECE,yes,Graduate,no,24,6.686039615,64.13282977,67442,6,16.1,40,0,2,no,0
206930,female,ECE,no,Graduate,no,18,6.459367227,86.4194576,70370,4,17.2,29,1,4,no,0
212920,other,CIVIL,no,Graduate,no,26,5.640224217,89.61466601,66575,5,19.1,18,2,5,no,0
211464,female,ECE,no,Graduate,no,21,6.886401449,68.42429329,36125,4,10.6,6,4,7,no,1
204031,other,ECE,yes,Graduate,no,23,4.749420407,75.09409398,77322,6,6.2,59,4,8,no,1
202252,male,BIO,no,Postgraduate,no,25,4.692014292,69.4286735,50244,6,22.7,41,1,4,yes,0
215855,other,CIVIL,yes,Primary,no,25,5.643129117,69.92344224,21233,2,15.1,33,1,4,no,0
207998,other,CIVIL,yes,Primary,no,18,6.927620843,62.54485761,40811,4,16.6,5,0,9,no,0
201869,other,COMMERCE,yes,Primary,no,19,6.202471031,79.50831351,31956,3,11.1,56,2,4,no,0
203100,male,CIVIL,no,Postgraduate,no,18,6.730931524,94.62025879,67864,2,22.6,50,0,4,yes,0
203485,male,BIO,yes,Graduate,no,26,5.500271303,80.22014345,48600,4,22.3,54,2,6,yes,0
209862,female,ME,no,Primary,no,16,4.837454069,72.68105488,42342,3,24.2,29,3,2,yes,0
213246,male,CIVIL,yes,Graduate,no,16,5.907694267,73.2259403,16099,5,9.1,41,3,5,no,0
208466,male,ECE,no,Graduate,no,19,5.858136791,86.69520317,34765,6,17.7,47,0,0,yes,0
208507,female,CIVIL,no,Graduate,yes,17,5.872194746,72.98668549,63585,4,5.4,4,1,0,no,0
219302,female,ARTS,no,Graduate,no,25,6.685218521,85.71154469,32710,6,11.6,6,4,2,no,1
219366,other,BIO,no,Primary,no,22,6.455172207,70.74345034,43709,6,15.1,39,3,9,no,0
213082,female,CIVIL,yes,Graduate,no,25,4.211539503,68.97638519,51138,4,18.8,55,0,3,no,1
215769,other,ME,yes,Graduate,no,23,5.968860416,92.53134402,53595,2,17.8,22,1,7,no,0
201199,female,ME,no,Graduate,yes,18,4.117320329,92.94252655,22075,3,16.6,20,3,4,no,0
206216,female,ECE,no,Graduate,no,25,4.846194454,62.41951994,77082,4,10.3,5,2,7,no,0
205160,female,CIVIL,no,Postgraduate,no,17,6.975641198,92.5370998,32435,4,24.7,39,1,5,no,1
